ID	ra_center	dec_center
472	296.364887	-69.215390
473	301.245885	-69.215390
474	306.126883	-69.215390
475	311.007882	-69.215390
476	315.888880	-69.215390
477	320.769879	-69.215390
478	325.650877	-69.215390
479	330.531875	-69.215390
480	335.412874	-69.215390
481	340.293872	-69.215390
482	345.174871	-69.215390
483	350.055869	-69.215390
484	354.936867	-69.215390
485	359.817866	-69.215390
486	1.793110	-67.483340
487	6.316002	-67.483340
488	10.838894	-67.483340
489	15.361786	-67.483340
490	19.884678	-67.483340
491	24.407570	-67.483340
492	28.930462	-67.483340
493	33.453354	-67.483340
494	37.976246	-67.483340
495	42.499138	-67.483340
496	47.022030	-67.483340
497	51.544922	-67.483340
498	56.067814	-67.483340
499	60.590706	-67.483340
500	65.113598	-67.483340
501	69.636490	-67.483340
502	74.159382	-67.483340
503	78.682274	-67.483340
504	83.205166	-67.483340
505	87.728058	-67.483340
506	92.250950	-67.483340
507	96.773842	-67.483340
508	101.296734	-67.483340
509	105.819626	-67.483340
510	110.342518	-67.483340
511	114.865410	-67.483340
512	119.388302	-67.483340
513	123.911193	-67.483340
514	128.434085	-67.483340
515	132.956977	-67.483340
516	137.479869	-67.483340
517	142.002761	-67.483340
518	146.525653	-67.483340
519	151.048545	-67.483340
520	155.571437	-67.483340
521	160.094329	-67.483340
522	164.617221	-67.483340
523	169.140113	-67.483340
524	173.663005	-67.483340
525	178.185897	-67.483340
526	182.708789	-67.483340
527	187.231681	-67.483340
528	191.754573	-67.483340
529	196.277465	-67.483340
530	200.800357	-67.483340
531	205.323249	-67.483340
532	209.846141	-67.483340
533	214.369033	-67.483340
534	218.891925	-67.483340
535	223.414817	-67.483340
536	227.937709	-67.483340
537	232.460601	-67.483340
538	236.983493	-67.483340
539	241.506385	-67.483340
540	246.029277	-67.483340
541	250.552169	-67.483340
542	255.075061	-67.483340
543	259.597953	-67.483340
544	264.120845	-67.483340
545	268.643736	-67.483340
546	273.166628	-67.483340
547	277.689520	-67.483340
548	282.212412	-67.483340
549	286.735304	-67.483340
550	291.258196	-67.483340
551	295.781088	-67.483340
552	300.303980	-67.483340
553	304.826872	-67.483340
554	309.349764	-67.483340
555	313.872656	-67.483340
556	318.395548	-67.483340
557	322.918440	-67.483340
558	327.441332	-67.483340
559	331.964224	-67.483340
560	336.487116	-67.483340
561	341.010008	-67.483340
562	345.532900	-67.483340
563	350.055792	-67.483340
564	354.578684	-67.483340
565	359.101576	-67.483340
566	2.462151	-65.751289
567	6.679482	-65.751289
