ID	ra_center	dec_center
412	321.162152	-14.105336
413	327.683325	-14.105336
414	334.204498	-14.105336
415	340.725671	-14.105336
416	347.246844	-14.105336
417	353.768017	-14.105336
418	3.975744	-7.780781
419	10.359069	-7.780781
420	16.742393	-7.780781
421	23.125718	-7.780781
422	29.509043	-7.780781
423	35.892367	-7.780781
424	42.275692	-7.780781
425	48.659016	-7.780781
426	55.042341	-7.780781
427	61.425666	-7.780781
428	67.808990	-7.780781
429	74.192315	-7.780781
430	80.575639	-7.780781
431	86.958964	-7.780781
432	93.342289	-7.780781
433	99.725613	-7.780781
434	106.108938	-7.780781
435	112.492263	-7.780781
436	118.875587	-7.780781
437	125.258912	-7.780781
438	131.642236	-7.780781
439	138.025561	-7.780781
440	144.408886	-7.780781
441	150.792210	-7.780781
442	157.175535	-7.780781
443	163.558860	-7.780781
444	169.942184	-7.780781
445	176.325509	-7.780781
446	182.708833	-7.780781
447	189.092158	-7.780781
448	195.475483	-7.780781
449	201.858807	-7.780781
450	208.242132	-7.780781
451	214.625456	-7.780781
452	221.008781	-7.780781
453	227.392106	-7.780781
454	233.775430	-7.780781
455	240.158755	-7.780781
456	246.542080	-7.780781
457	252.925404	-7.780781
458	259.308729	-7.780781
459	265.692053	-7.780781
460	272.075378	-7.780781
461	278.458703	-7.780781
462	284.842027	-7.780781
463	291.225352	-7.780781
464	297.608677	-7.780781
465	303.992001	-7.780781
466	310.375326	-7.780781
467	316.758650	-7.780781
468	323.141975	-7.780781
469	329.525300	-7.780781
470	335.908624	-7.780781
471	342.291949	-7.780781
472	348.675273	-7.780781
473	355.058598	-7.780781
474	4.740055	-1.456226
475	11.066653	-1.456226
476	17.393252	-1.456226
477	23.719850	-1.456226
478	30.046449	-1.456226
479	36.373048	-1.456226
480	42.699646	-1.456226
481	49.026245	-1.456226
482	55.352843	-1.456226
483	61.679442	-1.456226
484	68.006041	-1.456226
485	74.332639	-1.456226
486	80.659238	-1.456226
487	86.985836	-1.456226
488	93.312435	-1.456226
489	99.639034	-1.456226
490	105.965632	-1.456226
491	112.292231	-1.456226
492	118.618830	-1.456226
493	124.945428	-1.456226
494	131.272027	-1.456226
495	137.598625	-1.456226
496	143.925224	-1.456226
497	150.251823	-1.456226
498	156.578421	-1.456226
499	162.905020	-1.456226
500	169.231618	-1.456226
501	175.558217	-1.456226
502	181.884816	-1.456226
503	188.211414	-1.456226
504	194.538013	-1.456226
505	200.864611	-1.456226
506	207.191210	-1.456226
507	213.517809	-1.456226
508	219.844407	-1.456226
509	226.171006	-1.456226
510	232.497604	-1.456226
511	238.824203	-1.456226
512	245.150802	-1.456226
513	251.477400	-1.456226
